Nose X,Nose Y,Nose Z,Left Shoulder X,Left Shoulder Y,Left Shoulder Z,Right Shoulder Z,Label
123.6333466,-178.3698606,-456.7170238,297.9261398,-11.92025185,-90.21610022,-99.22327995,good
129.8144913,-232.7413273,-449.2207003,299.1129684,-11.74713135,-88.80485058,-154.854387,good
126.4787674,-194.764595,-501.513133,321.6917419,-4.512119293,-125.2204621,-150.6147158,good
129.0398407,-190.3895044,-491.7419958,321.1344147,6.666469574,-119.1866076,-127.254349,good
134.1239929,-183.4620237,-450.145998,333.2280731,10.4078722,-106.6303611,-104.9839139,good
118.2327271,-165.8137321,-364.4417381,292.1716309,2.385921478,-62.35059321,-41.38391018,good
125.6688309,-191.8371463,-397.1385098,276.1185837,2.244558334,-44.13320124,-91.19478464,good
121.2112808,-198.6851048,-433.7719059,269.3268204,5.402226448,-64.16747332,-112.1800017,good
146.3261032,-178.7661839,-515.9752607,336.2179947,6.033554077,-167.4941039,-144.1942692,good
145.425415,-182.0068932,-408.7647915,327.5142288,1.539287567,-79.33046222,-104.9231887,good
157.8443909,-182.4837685,-443.2860661,346.1882782,1.230039597,-127.8178167,-117.2719502,good
139.2047882,-202.618854,-445.6042671,287.4407959,5.051608086,-102.5522339,-151.674757,good
133.3787155,-193.0474234,-384.5940113,280.9534836,2.766923904,-68.74224365,-124.401648,good
135.0776291,-200.8377385,-406.0420275,295.3211212,1.705155373,-89.26614761,-124.6533465,good
162.4871445,-216.5804172,-451.4638424,360.3528214,8.489255905,-166.2518978,-143.2270753,good
151.6884232,-203.9451528,-367.3537588,348.5319901,-8.60268116,-42.02834308,-81.48216248,good
123.4187317,-197.2529769,-388.3628368,280.7609558,-4.896941185,-47.1762532,-114.5643568,good
130.2088547,-210.716722,-376.0649729,302.6110458,-10.67708015,-72.49102235,-133.4324741,good
138.6576843,-191.0303164,-286.0268855,310.7777405,-17.43457317,-12.37195462,-70.48820615,good
144.4614029,-198.8271332,-323.6608744,322.8340912,-20.77171326,-39.40844715,-81.82166576,good
129.1007614,-173.046062,-307.946198,287.0170212,-12.44304657,-29.53925371,-84.29297805,good
136.0477448,-175.6008983,-331.5504527,292.2525787,-19.912076,-70.09814858,-104.2819047,good
138.6331177,-186.1896157,-377.1348095,298.4175873,-25.14491558,-83.57060552,-118.4212339,good
158.348999,-190.1764297,-344.0086055,340.3962708,-24.79970455,-81.47363842,-117.1571517,good
159.1661453,-226.5326357,-383.0998278,338.5165787,-18.59354496,-121.7489219,-157.7997422,good
136.346817,-218.282547,-318.2040167,286.9841766,-15.68594456,-51.14656627,-106.9296098,good
142.297554,-223.0309796,-330.5808449,304.8394775,-13.76114845,-117.3512149,-133.6738944,good
179.4538879,-219.366138,-683.0356836,384.6730042,-12.36695766,-347.8491855,-367.8561687,good
187.285347,-249.7968507,-626.7330265,390.1166153,-8.450117111,-319.0204167,-320.7085562,good
211.1185455,-226.5674186,-1004.200001,460.4083252,-8.574957848,-603.1990671,-586.0025024,good
206.714325,-214.5336556,-898.6599255,428.8576508,-5.752673149,-416.4019632,-566.5320683,good
205.5319977,-216.4104509,-928.0731583,445.1835632,-7.510228157,-547.2647095,-509.6346474,good
217.0792389,-273.6850977,-819.0826035,462.598114,-6.122946739,-439.7230196,-467.6985025,good
188.3649063,-257.5994825,-542.67869,398.814888,-6.67848587,-201.0402775,-236.4469171,good
175.4423904,-242.6988244,-546.8960667,382.6790619,-7.042236328,-197.8937674,-229.2550564,good
151.1700821,-199.6295857,-503.1418562,323.0633545,-0.434217453,-100.1587164,-185.1498628,good
160.1974106,-177.3865199,-456.0798597,345.6653214,6.313405037,-135.0703168,-165.4591012,good
163.3508682,-177.0214176,-460.2076292,354.5427704,5.413856506,-140.2533531,-154.7174335,good
182.2071075,-235.1387501,-503.5748291,404.4001007,1.527013779,-173.9839339,-156.6742229,good
180.2970886,-197.1895266,-642.8618145,400.2385712,1.064600945,-345.7279015,-288.1576109,good
191.8930817,-206.6948247,-700.8753347,417.5854492,0.81410408,-385.082345,-353.4557104,good
177.6940918,-202.8009868,-506.0336637,363.0639648,-9.281816483,-190.3676391,-227.7243948,good
168.836441,-173.5498452,-951.0419655,369.1663742,-10.2845335,-475.793066,-485.1394272,good
176.7703629,-191.3254881,-865.7423973,358.8328552,-16.43232822,-280.2021146,-468.1766653,good
194.9468613,-194.9503326,-910.3328133,409.5246506,-12.44072914,-475.3482914,-505.6491423,good
187.5753403,-227.1990681,-547.4128532,398.7495804,-6.102819443,-190.4648852,-234.5229793,good
185.6029892,-225.2794647,-509.5112228,390.8568192,-5.047659874,-163.0065536,-198.5568953,good
215.3453827,-255.2235818,-574.3955326,447.0389557,8.788247108,-214.8173904,-292.4654961,good
193.8013077,-211.6021514,-588.3276987,376.1168289,3.102693558,-138.2283497,-251.6734743,good
186.6423035,-225.043323,-560.4414368,374.0003967,-1.865315437,-155.0914729,-220.308795,good
177.105484,-223.0622864,-570.1507759,362.1390152,0.262255669,-114.2622542,-219.9817371,good
159.8410797,-207.0337486,-465.5106354,337.3135376,-8.873434067,-101.433506,-163.6726213,good
176.8101501,-188.0604029,-527.4997044,381.6436768,-10.39491177,-136.0414159,-180.739646,good
183.2369995,-191.2896967,-510.4283667,393.5014343,-17.44650364,-127.000097,-182.2027588,good
183.5677719,-215.3197789,-476.0941601,393.42556,-7.619276047,-140.9274352,-168.0724311,good
180.8877945,-225.9003854,-461.5585613,400.7032394,-1.421484947,-146.8488622,-171.4332175,good
177.7178955,-219.7919226,-436.6013145,392.6184082,-1.940674782,-118.6821485,-162.6367414,good
161.1906052,-210.3022885,-410.5320454,359.3468857,-8.608603477,-100.4878879,-144.4054985,good
129.6632004,-159.6602511,-366.6973257,290.7327652,-0.429625511,-35.64556807,-103.0979669,good
167.9768753,-173.1605601,-545.879488,383.716011,-5.127696991,-116.9615865,-136.62691,good
169.0001297,-205.0959706,-436.26297,385.4744339,1.56027317,-121.7126477,-144.6508348,good
165.2528763,-176.4999962,-434.1541529,357.1399307,-2.594447136,-92.18585014,-130.4174781,good
163.6498642,-180.4809093,-413.9908075,356.3849258,-1.133136749,-99.85025167,-134.3510556,good
185.8644104,-218.3629918,-428.0659676,381.6923523,8.538393974,-143.9935863,-156.9483447,good
192.5865936,-250.5250919,-557.0149469,395.4708099,8.069887161,-203.4177232,-213.2654428,good
195.2739334,-265.8545923,-538.2104731,405.3525162,3.661708832,-195.2189183,-237.0099878,good
191.6232681,-281.9941843,-667.0752954,434.5971298,1.971445084,-229.3863773,-262.3286462,good
182.8371429,-245.847373,-638.8585424,408.5223007,6.159081459,-165.2239573,-228.2988596,good
196.7978287,-251.6914237,-707.7728176,440.2339554,9.48536396,-268.687005,-265.9899044,good
212.0687866,-237.5907183,-469.2314816,435.8014679,-6.994557381,-170.6425989,-186.7426443,good
255.8869553,-240.0607109,-799.7324181,494.7641373,-3.075313568,-380.008893,-386.4752483,good
245.1784515,-221.4125776,-556.6781902,412.1805573,-0.315170288,-115.2501762,-257.4869156,good
254.1573715,-211.4990473,-893.5440731,466.9930649,-6.386146545,-392.8344011,-401.2691545,good
244.8540497,-218.9237452,-772.7105141,472.6824951,-9.442877769,-325.1304674,-305.7567215,good
237.407074,-204.1389585,-725.9422302,466.1441803,-7.936162949,-289.8336267,-269.4470358,good
230.2263641,-211.3504744,-697.7134609,465.1055908,-10.72647572,-284.4970608,-261.6024756,good
228.5025024,-191.7202663,-1073.7953,501.4784241,-9.583640099,-552.2553349,-495.1508474,good
205.3952408,-184.4403219,-576.8581867,421.5938187,-3.016176224,-125.4813766,-187.952106,good
214.7849655,-200.5031705,-593.1182098,437.9556656,2.95279026,-168.3677638,-188.4077382,good
216.1562347,-204.0852714,-584.5381451,407.7575684,-0.192904472,-124.7788739,-173.7718999,good
212.2614288,-227.4332142,-578.6943197,413.4364319,-2.371544838,-122.3459816,-189.366703,good
229.3300629,-209.5331597,-623.2253408,444.3195343,-2.888245583,-175.6601644,-220.6835318,good
227.7791214,-189.9794483,-743.9262486,439.4128799,-9.491887093,-245.9266806,-266.4776158,good
230.6848145,-191.6836166,-730.5854988,448.4916687,-4.891190529,-253.5255289,-258.1417823,good
271.7222595,-195.3267217,-1033.526974,529.0034485,-4.276685715,-516.7997074,-500.8299637,good
276.1017609,-209.5975113,-703.3073044,506.7099762,-4.253296852,-231.4262724,-296.1478472,good
230.2303314,-207.0883584,-585.9187317,425.25383,0.205864906,-106.3793278,-174.9936676,good
234.2514801,-212.8277063,-653.4104061,458.6736298,6.28139019,-203.871274,-196.680572,good
261.8965149,-214.5469809,-823.6655331,502.7639008,3.560557365,-354.9317408,-370.5574751,good
266.4661407,-239.0840006,-712.3336029,510.0132751,2.883009911,-290.4558134,-312.5188708,good
298.3676529,-237.0845532,-935.4853249,572.4863052,3.371858597,-458.3337307,-530.0271606,good
284.3206787,-241.9622684,-665.1932001,525.2411652,6.810407639,-208.7570786,-293.4673548,good
245.0697708,-238.5389328,-607.2922039,448.1230545,8.613452911,-130.8129001,-206.3222122,good
248.3340073,-240.3404975,-564.5284367,460.6058884,0.45571804,-139.0100849,-204.0685129,good
237.6805878,-209.5753241,-589.2257023,421.8680573,-4.905695915,-100.6519532,-190.2498579,good
235.9651184,-217.2444463,-570.066576,426.0378265,-9.570550919,-100.5683756,-174.8658121,good
236.7321777,-275.5944872,-572.9556799,435.9304047,-10.42877197,-144.4317627,-181.266582,good
234.7749329,-239.6694517,-579.8572397,426.8576813,-16.03750706,-104.8633218,-159.5156157,good
227.6704788,-233.4596872,-586.6119003,408.9552689,-13.51631641,-93.90357971,-170.8092177,good
227.1024704,-235.2500296,-586.0536575,426.3037491,-14.58851337,-113.9697647,-155.60076,good
220.1440048,-228.6825228,-592.7950144,421.0630417,-14.51036453,-113.3987439,-153.4303379,good
258.2328415,-234.6340871,-854.4726563,490.7922745,-22.94151306,-356.408565,-339.4242811,good
257.8324127,-255.0952005,-631.7153692,480.8013153,-24.33205605,-202.3706746,-238.7264729,good
255.6453705,-274.0146017,-603.9750195,475.4499054,-19.2109251,-194.485538,-223.9101005,good
249.2240143,-268.0445838,-599.028039,439.4190216,-16.52695656,-128.5389876,-194.1916323,good
300.0452042,-332.6471972,-892.7292824,522.3627853,-36.26209259,-319.3304586,-388.6659479,good
308.7654877,-326.6105318,-845.1653481,555.0141907,-36.50439262,-269.5203996,-333.6183929,good
312.0820236,-313.172214,-885.049839,581.3858414,-27.61525154,-284.1684794,-352.5327945,good
329.4930267,-317.2862291,-1083.789425,651.4532471,-30.978055,-457.3516989,-499.9895096,good
313.5520935,-388.0349207,-955.1382351,575.1311493,-38.6928606,-342.7980494,-420.2121592,good
308.7591171,-398.6721325,-876.8542099,568.9046097,-36.66077614,-322.9854083,-414.1541433,good
296.3426971,-299.5662689,-844.6815205,561.6579437,-29.39520836,-239.1120672,-352.7870679,good
300.3787613,-256.5739775,-857.3962212,564.2363358,-23.17441463,-231.6019464,-326.0378909,good
300.879631,-251.2230349,-950.3996086,570.8447647,-27.47097015,-277.9712248,-360.0589657,good
279.7716141,-252.7722359,-918.1634045,525.8957672,-31.5637207,-254.7513628,-331.9335365,good
283.9176941,-267.6441193,-1139.100695,620.2635574,-28.44677925,-464.1265297,-481.2189388,good
284.8123932,-263.0255485,-962.4284363,561.4034271,-24.34643269,-339.3187523,-371.6334915,good
237.2411728,-159.1298819,-823.2650471,483.7092972,1.139874458,-340.119853,-369.5939398,good
236.8222046,-225.0634933,-618.8517094,472.5182343,-4.745063782,-246.8946362,-256.2156558,good
207.3479843,-210.6626916,-589.7300434,414.7115326,-2.714953423,-233.6031747,-222.7584887,good
193.2281876,-199.4464445,-701.1934662,424.8652267,-9.952454567,-241.5542078,-297.84163,good
196.9581604,-184.8075485,-711.6619778,430.5992889,-11.75412655,-248.0262494,-301.1576128,good
198.3349609,-214.4195652,-685.2755642,433.9236832,-4.968523979,-251.674633,-302.7382922,good
174.5662689,-204.0117574,-574.2839527,391.3925934,2.630667686,-71.87488139,-203.5049915,good
158.567543,-185.1410437,-628.8921833,360.6954575,-0.187926292,-160.1393795,-234.3645573,good
153.9569473,-193.152523,-592.3377085,373.9768982,5.829105377,-153.2983088,-213.2247806,good
153.9715958,-144.5549512,-645.7402325,341.7988968,6.347780228,-168.4123421,-233.3180666,good
153.5062027,-137.1124864,-746.6530895,352.8372192,4.577264786,-264.8459744,-294.9897337,good
157.551384,-215.6786585,-624.2391729,362.1006775,17.27861881,-171.1709726,-239.5167375,good
199.6433258,-220.2438855,-821.9388771,407.4157715,5.883178711,-267.2238922,-361.1237383,good
247.2118759,-211.8599439,-856.7487144,451.9266891,4.075155258,-290.2686167,-415.8980083,good
226.3192368,-240.0127745,-683.7785482,435.9021378,-2.767782211,-196.5354967,-279.60042,good
225.3054428,-230.5751538,-784.3573952,427.1831131,-1.624302864,-269.3764186,-329.1998935,good
217.9540634,-222.2964191,-786.3478947,419.9349594,-8.427414894,-264.5661879,-341.6955328,good
202.8723145,-221.9261885,-625.6681681,374.7458649,-2.47402668,-107.6170707,-242.1316552,good
203.7889862,-229.7084141,-691.7966366,398.9360809,-5.411281586,-235.4471183,-291.6746092,good
209.6813202,-228.5797191,-798.8733387,411.5509796,-5.424284935,-293.0327296,-351.9368505,good
202.7969742,-238.8094926,-644.9462128,391.1640549,1.059966087,-135.7661462,-249.9732542,good
192.1773529,-233.5180306,-659.8834133,386.6422272,-0.07484436,-153.435595,-235.9088016,good
212.9909515,-277.5800622,-703.4393978,427.1607208,-0.60459137,-234.451375,-295.4273415,good
208.0175781,-253.1461573,-746.4453793,424.0866852,-12.16804504,-252.9517293,-304.6444631,good
227.9965591,-195.7385588,-923.4137535,440.4935074,-15.99060059,-412.9496813,-486.6749811,good
224.8101044,-141.5578938,-1045.834751,435.8879089,-11.48054123,-526.4357471,-573.6649847,good
260.5152512,-147.8284264,-1123.971233,473.3259964,-15.57904243,-564.2305183,-656.6318893,good
252.5209045,-169.8767638,-967.3230171,460.9870148,-15.61770916,-464.2195702,-525.4404116,good
264.9536896,-173.6960793,-943.83708,469.775238,-12.60264874,-461.9476318,-525.256176,good
289.6960831,-146.2822509,-1059.044437,483.5374832,-19.36765194,-532.8169155,-645.2556753,good
244.4503021,-178.8364792,-657.537446,431.8996429,-5.375704765,-209.7138977,-288.5438919,good
229.9172974,-205.728972,-735.8085537,427.9830933,-4.773087502,-262.7044773,-313.5994577,good
186.7071915,-172.4391103,-650.2220535,348.5177231,5.289230347,-166.9311082,-264.4210696,good
194.3134308,-195.0960302,-572.2974014,370.7054901,7.264966965,-140.3980958,-222.7486181,good
197.0293045,-228.4662509,-621.9583511,405.1187515,5.4859972,-210.0965095,-261.2411928,good
199.3830109,-222.7083421,-566.3570166,402.3307037,6.282334328,-148.8894331,-220.9070778,good
177.1947098,-175.2532625,-323.8748288,327.9993057,15.16980171,-58.9885515,2.08628403,good
171.3843155,-173.0527782,-337.1816111,320.7853317,19.42284107,-47.54133403,5.9839084,good
174.095459,-191.0104251,-375.3371716,340.5345917,20.30496597,-73.74968648,-5.280089378,good
155.2952576,-187.6473212,-321.4448118,311.1500549,23.14257145,-42.80458778,15.75322777,good
179.8849106,-189.7079873,-409.2489195,342.6172256,15.65663338,-80.22429764,-7.533230111,good
151.516304,-153.1826735,-254.7127819,275.2425003,23.27972889,-18.43174741,46.17610574,good
154.1663361,-174.697144,-297.1187854,294.226532,23.21496964,-35.56960523,-23.5213691,good
155.2226639,-173.3183384,-343.6831355,296.529808,19.97769356,-44.11996186,-51.33754492,good
150.729332,-167.9832745,-361.5997124,311.3843155,22.48553753,-48.75172377,-92.51362681,good
150.9361649,-172.9556823,-247.5247622,275.1797104,21.50496483,3.535745926,-66.00141764,good
157.7289963,-178.5856175,-278.5815668,284.1759109,17.03550339,-26.03372991,-56.67975426,good
146.9234085,-196.6094613,-281.8927002,273.4578323,15.19379139,6.7660781,-61.38843656,good
174.7278976,-197.8814721,-567.4054813,360.1054764,15.1149559,-164.3037128,-231.4094496,good
190.3009796,-189.5787048,-654.1576481,367.7198792,13.17754269,-213.6161256,-268.4221745,good
246.2256241,-210.8752942,-790.3777313,447.3549271,9.419059753,-305.5487967,-383.5125875,good
231.8112564,-245.5635095,-618.7413311,431.2002945,14.75270748,-274.4037151,-293.8285947,good
186.2992477,-219.4414544,-452.010026,375.3217697,22.81765938,-122.1719599,-180.763936,good
185.9362793,-225.1478863,-425.1652336,356.8319702,32.54528046,-99.20574903,-166.0908151,good
188.0587769,-222.7551627,-423.1132364,346.6428375,29.54133511,-97.20805049,-168.9941561,good
186.8075562,-175.0761294,-379.7837162,336.8413544,10.09969711,-65.22717118,-150.3935087,good
215.3084183,-189.3477774,-375.7731915,382.2974014,11.00744247,-86.4902544,-155.3636742,good
234.889183,-204.0110493,-385.3906059,420.7531357,12.60140419,-115.4616416,-157.7886271,good
205.1182938,-219.9974227,-335.3935003,341.9870377,15.11817455,-69.24126327,-157.96561,good
195.3601074,-215.4138064,-344.9901438,331.6920471,15.95442295,-61.87773049,-159.3841231,good
195.5456161,-197.9535055,-516.1046505,337.5603104,7.336206436,-126.82482,-231.5628719,good
192.8888702,-189.3898988,-337.609992,330.019455,8.30218792,-57.64578402,-181.3498378,good
206.7502213,-187.3343611,-404.0967178,357.4747086,2.391929626,-115.8151782,-215.5189276,good
